"3560004","M","1400","0500","M"
"3564113","M","1400","0500","M"
"8238017","M","1400","0900","M"
"8239407","M","1400","0900","M"
"8256363","M","1400","0900","M"
"6281075","M","1400","0900","M"
"8578601","M","1400","0900","M"
"8849398","M","1400","0900","M"
"8846111","M","1400","0900","M"
"8845847","M","1400","0900","M"
"6280060","M","1400","0900","M"
"8237973","M","1400","0900","M"
"8840017","M","1400","0900","M"
"8845210","M","1400","0900","M"
"6286517","M","1400","0900","M"
"6286306","M","1400","0900","M"
"6285531","M","1400","0900","M"
"6416440","M","1400","0900","M"
"6288803","M","1400","0900","M"
"6289897","M","1400","0900","M"
"6120019","M","1400","0900","M"
"8988128","M","1400","0900","M"
"6123150","M","1400","0900","M"
"6121694","M","1400","0900","M"
"9475445","M","1400","0900","M"
"9475386","M","1400","0900","M"
"9474965","M","1400","0900","M"
"9474132","M","1400","0900","M"
"9473934","M","1400","0900","M"
"9473864","M","1400","0900","M"
"9473249","M","1400","0900","M"
"9472981","M","1400","0900","M"
"9479315","M","1400","0900","M"
"9478480","M","1400","0900","M"
"9478269","M","1400","0900","M"
"9477955","M","1400","0900","M"
"9472790","M","1400","0900","M"
"9476938","M","1400","0900","M"
"9476841","M","1400","0900","M"
"9479328","M","1400","0900","M"
"9476488","M","1400","0900","M"
"8989485","M","1400","0900","M"
"9470227","M","1400","0900","M"
"8989443","M","1400","0900","M"
"9471464","M","1400","0900","M"
"9471417","M","1400","0900","M"
"9470424","M","1400","0900","M"
"9470239","M","1400","0900","M"
"8982991","M","1400","0900","M"
"7647735","M","1400","0900","M"
"7647745","M","1400","0900","M"
"7648636","M","1400","0900","M"
"7646258","M","1400","0900","M"
"7643619","M","1400","0900","M"
"7649334","M","1400","0900","M"
"7649361","M","1400","0900","M"
"7640275","M","1400","0900","M"
"7640002","M","1400","0900","M"
"7646454","M","1400","0900","M"
"7640282","M","1400","0900","M"
"7640811","M","1400","0900","M"
"7878011","M","1400","0900","M"
"7792127","M","1400","0900","M"
"7877744","M","1400","0900","M"
"7792940","M","1400","0900","M"
"7793135","M","1400","0900","M"
"7793204","M","1400","0900","M"
"7790002","M","1400","0900","M"
"7790156","M","1400","0900","M"
"7790434","M","1400","0900","M"
"7790271","M","1400","0900","M"
"7952632","M","1400","0900","M"
"7879554","M","1400","0900","M"
"7950007","M","1400","0900","M"
"7873700","M","1400","0900","M"
"7795783","M","1400","0900","M"
"7796132","M","1400","0900","M"
"7796315","M","1400","0900","M"
"7796506","M","1400","0900","M"
"7796971","M","1400","0900","M"
"7797180","M","1400","0900","M"
"7796277","M","1400","0900","M"
"7794610","M","1400","0900","M"
"7794466","M","1400","0900","M"
"7794561","M","1400","0900","M"
"7876539","M","1400","0900","M"
"7794835","M","1400","0900","M"
"7797244","M","1400","0900","M"
"7794539","M","1400","0900","M"
"7799681","M","1400","0900","M"
"7799760","M","1400","0900","M"
"7815410","M","1400","0900","M"
"7798410","M","1400","0900","M"
"7798106","M","1400","0900","M"
"7090016","M","1400","0900","M"
"7090021","M","1400","0900","M"
"8234357","M","1400","0900","M"
"8234128","M","1400","0900","M"
"8235518","M","1400","0900","M"
"7090003","M","1400","0900","M"
"7090004","M","1400","0900","M"
"8235407","M","1400","0900","M"
"8230004","M","1400","0900","M"
"8230000","M","1400","0900","M"
"8230001","M","1400","0900","M"
"8233676","M","1400","0900","M"
"8230005","M","1400","0900","M"
"8230826","M","1400","0900","M"
"8230412","M","1400","0900","M"
"7093246","M","1400","0900","M"
"7304386","M","1400","0900","M"
"1814823","M","1400","0900","M"
"1957980","M","1400","0900","M"
"1810565","M","1400","0900","M"
"1950073","M","1400","0900","M"
"1951426","M","1400","0900","M"
"1611423","M","1400","0900","M"
"2281188","M","1400","0900","M"
"2294203","M","1400","0900","M"
"2298310","M","1400","0900","M"
"2296191","M","1400","0900","M"
"2295795","M","1400","0900","M"
"2296663","M","1400","0900","M"
"2298782","M","1400","0900","M"
"2299787","M","1400","0900","M"
"2299084","M","1400","0900","M"
"1079089","M","1400","0900","M"
"2280794","M","1400","0900","M"
"2294045","M","1400","0900","M"
"2285805","M","1400","0900","M"
"2285976","M","1400","0900","M"
"1122974","M","1400","0900","M"
"2289823","M","1400","0900","M"
"2290008","M","1400","0900","M"
"2293399","M","1400","0900","M"
"2291717","M","1400","0900","M"
"2291328","M","1400","0900","M"
"2290066","M","1400","0900","M"
"2284454","M","1400","0900","M"
"2174088","M","1400","0900","M"
"1070923","M","1400","0900","M"
"2250648","M","1400","0900","M"
"1016804","M","1400","0900","M"
"1016821","M","1400","0900","M"
"1070282","M","1400","0900","M"
"1074774","M","1400","0900","M"
"1076773","M","1400","0900","M"
"1072611","M","1400","0900","M"
"1071930","M","1400","0900","M"
"2420000","M","1400","0900","M"
"1072727","M","1400","0900","M"
"2720054","M","1400","0900","M"
"2720057","M","1400","0900","M"
"2720058","M","1400","0900","M"
"3353685","M","1400","0900","M"
"2720049","M","1400","0900","M"
"2720050","M","1400","0900","M"
"2720051","M","1400","0900","M"
"2720055","M","1400","0900","M"
"2720052","M","1400","0900","M"
"2720067","M","1400","0900","M"
"2720073","M","1400","0900","M"
"3353140","M","1400","0900","M"
"2720077","M","1400","0900","M"
"2720075","M","1400","0900","M"
"2720066","M","1400","0900","M"
"3353255","M","1400","0900","M"
"2720069","M","1400","0900","M"
"2720068","M","1400","0900","M"
"2720036","M","1400","0900","M"
"3358945","M","1400","0900","M"
"3359093","M","1400","0900","M"
"3358237","M","1400","0900","M"
"2720043","M","1400","0900","M"
"2720048","M","1400","0900","M"
"3653407","M","1400","0900","M"
"2720044","M","1400","0900","M"
"2720041","M","1400","0900","M"
"2636352","M","1400","0900","M"
"2630040","M","1400","0900","M"
"2630080","M","1400","0900","M"
"3350944","M","1400","0900","M"
"3350044","M","1400","0900","M"
"3350034","M","1400","0900","M"
"3870072","M","1400","0900","M"
"3654731","M","1400","0900","M"
"3654533","M","1400","0900","M"
"3651178","M","1400","0900","M"
"3655560","M","1400","0900","M"
"3656029","M","1400","0900","M"
"2720018","M","1400","0900","M"
"3655315","M","1400","0900","M"
"3652153","M","1400","0900","M"
"3872637","M","1400","0900","M"
"3872792","M","1400","0900","M"
"2720029","M","1400","0900","M"
"3651266","M","1400","0900","M"
"3870078","M","1400","0900","M"
"3653654","M","1400","0900","M"
"3653610","M","1400","0900","M"
"3653331","M","1400","0900","M"
"3872643","M","1400","0900","M"
"3652952","M","1400","0900","M"
"2720019","M","1400","0900","M"
"3871774","M","1400","0900","M"
"3652459","M","1400","0900","M"
"3658359","M","1400","0900","M"
"2720004","M","1400","0900","M"
"2720002","M","1400","0900","M"
"2720003","M","1400","0900","M"
"3659641","M","1400","0900","M"
"3658020","M","1400","0900","M"
"3659359","M","1400","0900","M"
"3659166","M","1400","0900","M"
"3659735","M","1400","0900","M"
"3656787","M","1400","0900","M"
"3656867","M","1400","0900","M"
"3656386","M","1400","0900","M"
"3657239","M","1400","0900","M"
"2720012","M","1400","0900","M"
"3657027","M","1400","0900","M"
"3656927","M","1400","0900","M"
"2720011","M","1400","0900","M"
"2720020","M","1400","0900","M"
"3568916","M","1400","0900","M"
"3170024","M","1400","0900","M"
"3878126","M","1400","0900","M"
"3878146","M","1400","0900","M"
"3872950","M","1400","0900","M"
"2720028","M","1400","0900","M"
"3878923","M","1400","0900","M"
"3108955","M","1400","0900","M"
"3650022","M","1400","0900","M"
"3876546","M","1400","0900","M"
"3650101","M","1400","0900","M"
"3650100","M","1400","0900","M"
"3650098","M","1400","0900","M"
"3650095","M","1400","0900","M"
"3876819","M","1400","0900","M"
"3651068","M","1400","0900","M"
"3650924","M","1400","0900","M"
"3874743","M","1400","0900","M"
"3650405","M","1400","0900","M"
"3650359","M","1400","0900","M"
"3876025","M","1400","0900","M"
"3650001","M","1400","0900","M"
"3650020","M","1400","0900","M"
"3650002","M","1400","0900","M"
"3650018","M","1400","0900","M"
"3650017","M","1400","0900","M"
"3650015","M","1400","0900","M"
"7640009","M","1400","0100","M"
"7645382","M","1400","0100","M"
"6121984","M","1400","0100","M"
"6121693","M","1400","0100","M"
"6125245","M","1400","0100","M"
"6124081","M","1400","0100","M"
"8988773","M","1400","0100","M"
"8985940","M","1400","0100","M"
"6126744","M","1400","0100","M"
"6127096","M","1400","0100","M"
"7796101","M","1400","0100","M"
"2281404","M","1400","0100","M"
"1600000","M","1400","0100","M"
"1605471","M","1400","0100","M"
"1180000","M","1400","0100","M"
"1180001","M","1400","0100","M"
"3335715","M","1400","0100","M"
"3565264","M","1400","0100","M"
"3566727","M","1400","0100","M"
"8239522","M","1400","1000","M"
"8237310","M","1400","1000","M"
"6284647","M","1400","1000","M"
"6284432","M","1400","1000","M"
"6283826","M","1400","1000","M"
"6282987","M","1400","1000","M"
"6283308","M","1400","1000","M"
"6120621","M","1400","1000","M"
"6123149","M","1400","1000","M"
"8980683","M","1400","1000","M"
"6286340","M","1400","1000","M"
"7791046","M","1400","1000","M"
"7954301","M","1400","1000","M"
"7312832","M","1400","1000","M"
"7952426","M","1400","1000","M"
"7318496","M","1400","1000","M"
"7796641","M","1400","1000","M"
"7796997","M","1400","1000","M"
"7090025","M","1400","1000","M"
"8234010","M","1400","1000","M"
"8230007","M","1400","1000","M"
"7090009","M","1400","1000","M"
"8230006","M","1400","1000","M"
"7956967","M","1400","1000","M"
"8232967","M","1400","1000","M"
"7303758","M","1400","1000","M"
"7097632","M","1400","1000","M"
"7302117","M","1400","1000","M"
"7959974","M","1400","1000","M"
"7959416","M","1400","1000","M"
"7098535","M","1400","1000","M"
"7309336","M","1400","1000","M"
"7309313","M","1400","1000","M"
"7307587","M","1400","1000","M"
"7305732","M","1400","1000","M"
"8236401","M","1400","1000","M"
"7307144","M","1400","1000","M"
"1958096","M","1400","1000","M"
"1619956","M","1400","1000","M"
"1954467","M","1400","1000","M"
"1084726","M","1400","1000","M"
"2298476","M","1400","1000","M"
"2295688","M","1400","1000","M"
"2295557","M","1400","1000","M"
"2293016","M","1400","1000","M"
"2292950","M","1400","1000","M"
"2421828","M","1400","1000","M"
"1236415","M","1400","1000","M"
"2426427","M","1400","1000","M"
"1027200","M","1400","1000","M"
"2423030","M","1400","1000","M"
"2423275","M","1400","1000","M"
"2424290","M","1400","1000","M"
"2424981","M","1400","1000","M"
"1023398","M","1400","1000","M"
"1071447","M","1400","1000","M"
"1076701","M","1400","1000","M"
"1072797","M","1400","1000","M"
"2720072","M","1400","1000","M"
"3352748","M","1400","1000","M"
"2720001","M","1400","1000","M"
"3359408","M","1400","1000","M"
"2720046","M","1400","1000","M"
"3351322","M","1400","1000","M"
"3350610","M","1400","1000","M"
"3351352","M","1400","1000","M"
"3351113","M","1400","1000","M"
"2610239","M","1400","1000","M"
"2611250","M","1400","1000","M"
"3331330","M","1400","1000","M"
"2612449","M","1400","1000","M"
"3350040","M","1400","1000","M"
"3350013","M","1400","1000","M"
"3655232","M","1400","1000","M"
"3655806","M","1400","1000","M"
"2427192","M","1400","1000","M"
"2720007","M","1400","1000","M"
"2720005","M","1400","1000","M"
"2720009","M","1400","1000","M"
"2720010","M","1400","1000","M"
"2720008","M","1400","1000","M"
"2720017","M","1400","1000","M"
"3656330","M","1400","1000","M"
"2720013","M","1400","1000","M"
"3873329","M","1400","1000","M"
"3420000","M","1400","1000","M"
"3879337","M","1400","1000","M"
"3650105","M","1400","1000","M"
"3650108","M","1400","1000","M"
"3650200","M","1400","1000","M"
"3650099","M","1400","1000","M"
"3874387","M","1400","1000","M"
"5575882","M","1400","1200","M"
"5576086","M","1400","1200","M"
"6238002","M","1400","1200","M"
"5575470","M","1400","1200","M"
"5579226","M","1400","1200","M"
"6234235","M","1400","1200","M"
"6234587","M","1400","1200","M"
"6232130","M","1400","1200","M"
"6236705","M","1400","1200","M"
"6235426","M","1400","1200","M"
"6236150","M","1400","1200","M"
"6231503","M","1400","1200","M"
"6230706","M","1400","1200","M"
"6230984","M","1400","1200","M"
"6230644","M","1400","1200","M"
"7791208","M","1400","1200","M"
"7793124","M","1400","1200","M"
"7792655","M","1400","1200","M"
"7950472","M","1400","1200","M"
"7950223","M","1400","1200","M"
"7950016","M","1400","1200","M"
"7796989","M","1400","1200","M"
"7799729","M","1400","1200","M"
"7797842","M","1400","1200","M"
"7797989","M","1400","1200","M"
"7798540","M","1400","1200","M"
"7798694","M","1400","1200","M"
"7956304","M","1400","1200","M"
"7959317","M","1400","1200","M"
"7958670","M","1400","1200","M"
"7958136","M","1400","1200","M"
"7954517","M","1400","1200","M"
"7957985","M","1400","1200","M"
"1328129","M","1400","1200","M"
"2281118","M","1400","1200","M"
"2289892","M","1400","1200","M"
"2283599","M","1400","1200","M"
"1252636","M","1400","1200","M"
"2424129","M","1400","1200","M"
"1251694","M","1400","1200","M"
"2280109","M","1400","1200","M"
"5573707","M","1400","1200","M"
"3353606","M","1400","1200","M"
"5572328","M","1400","1200","M"
"4120131","M","1400","1200","M"
"3357016","M","1400","1200","M"
"5574938","M","1400","1200","M"
"4127628","M","1400","1200","M"
"5574080","M","1400","1200","M"
"3351206","M","1400","1200","M"
"3659467","M","1400","1200","M"
"5448561","M","1400","1200","M"
"5640032","M","1400","1300","M"
"5750042","M","1400","1300","M"
"5753877","M","1400","1300","M"
"7871311","M","1400","1300","M"
"1390021","M","1400","1300","M"
"2281336","M","1400","1300","M"
"2281152","M","1400","1300","M"
"2282099","M","1400","1300","M"
"1120029","M","1400","1300","M"
"1120013","M","1400","1300","M"
"1120006","M","1400","1300","M"
"1120022","M","1400","1300","M"
"1120012","M","1400","1300","M"
"1081665","M","1400","1300","M"
"1081666","M","1400","1300","M"
"1296488","M","1400","1300","M"
"1120034","M","1400","1300","M"
"2289685","M","1400","1300","M"
"1120033","M","1400","1300","M"
"1121112","M","1400","1300","M"
"2250006","M","1400","1300","M"
"2250005","M","1400","1300","M"
"2250003","M","1400","1300","M"
"2250001","M","1400","1300","M"
"2250000","M","1400","1300","M"
"2250064","M","1400","1300","M"
"2250178","M","1400","1300","M"
"2251670","M","1400","1300","M"
"2252638","M","1400","1300","M"
"2252585","M","1400","1300","M"
"2252340","M","1400","1300","M"
"2252078","M","1400","1300","M"
"2251970","M","1400","1300","M"
"2250010","M","1400","1300","M"
"2251778","M","1400","1300","M"
"2251737","M","1400","1300","M"
"2250806","M","1400","1300","M"
"2251000","M","1400","1300","M"
"2251137","M","1400","1300","M"
"2250287","M","1400","1300","M"
"1290005","M","1400","1300","M"
"1290011","M","1400","1300","M"
"1290115","M","1400","1300","M"
"1293474","M","1400","1300","M"
"1295543","M","1400","1300","M"
"1295375","M","1400","1300","M"
"1292892","M","1400","1300","M"
"1292331","M","1400","1300","M"
"1028245","M","1400","1300","M"
"2259972","M","1400","1300","M"
"2259806","M","1400","1300","M"
"2259640","M","1400","1300","M"
"2259451","M","1400","1300","M"
"2259398","M","1400","1300","M"
"2257198","M","1400","1300","M"
"2258355","M","1400","1300","M"
"2257550","M","1400","1300","M"
"2257665","M","1400","1300","M"
"2257720","M","1400","1300","M"
"2258619","M","1400","1300","M"
"2258659","M","1400","1300","M"
"2259089","M","1400","1300","M"
"2258293","M","1400","1300","M"
"2253865","M","1400","1300","M"
"2255398","M","1400","1300","M"
"2255094","M","1400","1300","M"
"2255076","M","1400","1300","M"
"2254877","M","1400","1300","M"
"2254672","M","1400","1300","M"
"2255820","M","1400","1300","M"
"2258454","M","1400","1300","M"
"2253677","M","1400","1300","M"
"2254378","M","1400","1300","M"
"2254248","M","1400","1300","M"
"2254164","M","1400","1300","M"
"2253727","M","1400","1300","M"
"2253044","M","1400","1300","M"
"2253068","M","1400","1300","M"
"2257013","M","1400","1300","M"
"2255607","M","1400","1300","M"
"2256516","M","1400","1300","M"
"2253208","M","1400","1300","M"
"2253337","M","1400","1300","M"
"2256809","M","1400","1300","M"
"2256551","M","1400","1300","M"
"2256615","M","1400","1300","M"
"2253239","M","1400","1300","M"
"2253334","M","1400","1300","M"
"3334703","M","1400","1300","M"
"2842075","M","1400","1300","M"
"3370001","M","1400","1300","M"
"3108209","M","1400","1300","M"
"3338353","M","1400","1300","M"
"3105174","M","1400","1300","M"
"3100377","M","1400","1300","M"
"3105353","M","1400","1300","M"
"3105263","M","1400","1300","M"
"3105933","M","1400","1300","M"
"3100091","M","1400","1300","M"
"3339012","M","1400","1300","M"
"3331668","M","1400","1300","M"
"3104070","M","1400","1300","M"
"3105085","M","1400","1300","M"
"3102165","M","1400","1300","M"
"3103426","M","1400","1300","M"
"3103759","M","1400","1300","M"
"3106060","M","1400","1300","M"
"3336036","M","1400","1300","M"
"5147227","M","1400","1300","M"
"3331982","M","1400","1300","M"
"3331987","M","1400","1300","M"
"3331980","M","1400","1300","M"
"3332082","M","1400","1300","M"
"3332106","M","1400","1300","M"
"3109893","M","1400","1300","M"
"3600004","M","1400","1300","M"
"3600003","M","1400","1300","M"
"3600002","M","1400","1300","M"
